epoch,train_loss,train_acc,val_loss,val_acc
44,0.06853347798208083,0.984251968503937,0.25130470011096734,0.9230769230769231
45,0.026283894907536468,1.0,0.1528363159069648,0.9615384615384616
46,0.010209330870938583,1.0,0.13388667083703554,0.9230769230769231
47,0.008532612817361951,1.0,0.11866438345840344,0.9615384615384616
48,0.005667050435083119,1.0,0.14160655066370964,0.9230769230769231
49,0.017390914505171613,1.0,0.17562569896332347,0.9230769230769231
50,0.03230510243969992,0.9763779527559056,0.182641650764988,0.8846153846153846
51,0.0915728328588206,0.9763779527559056,0.3131998754464663,0.8461538461538461
52,0.07141615729779005,0.984251968503937,0.2968415325650802,0.8846153846153846
53,0.10909151060022707,0.968503937007874,0.3439324346299355,0.8846153846153846
54,0.035236959264973014,0.9921259842519685,0.29764949788267797,0.8461538461538461
55,0.02800752627333318,0.9921259842519685,0.28897125216630787,0.8846153846153846
56,0.03970813880285879,0.984251968503937,0.4796444452725924,0.8076923076923077
57,0.03146365321585982,0.984251968503937,0.1657826556609227,0.9230769230769231
58,0.02612592824038089,1.0,0.1863315265912276,0.9230769230769231
59,0.01329162916329902,0.9921259842519685,0.1961509843285267,0.9230769230769231
60,0.009534453379180957,1.0,0.13586212866581404,0.9615384615384616
61,0.052661865905631246,0.984251968503937,0.07733590213152078,1.0
62,0.0037616004206709507,1.0,0.08128716280827156,1.0
63,0.012548161556900252,0.9921259842519685,0.08013254203475438,0.9615384615384616
64,0.0088712187432574,1.0,0.07651419135240409,1.0
65,0.005695886941128007,1.0,0.0906423800266706,0.9615384615384616
66,0.025821922593530063,0.9921259842519685,0.26289772815429246,0.9230769230769231
67,0.0439818884708046,0.9763779527559056,0.12825392129329535,0.9615384615384616
68,0.007173984427019719,1.0,0.15613869004524672,0.9230769230769231
69,0.01758906534161624,0.9921259842519685,0.16812035498710778,0.9615384615384616
70,0.010976079631391474,1.0,0.2594692844610948,0.9230769230769231
71,0.06336950243993361,0.9921259842519685,0.33092433443436253,0.8846153846153846
72,0.022866988063269242,1.0,0.25262777736553776,0.8846153846153846
73,0.017298910209513085,0.9921259842519685,0.20882940378326637,0.9230769230769231
74,0.014468170658457936,1.0,0.1724144538434652,0.9230769230769231
75,0.026157811555395444,0.9921259842519685,0.14086580247833178,0.9230769230769231
76,0.003860876228161684,1.0,0.16088474828463334,0.9615384615384616
77,0.006553663800224867,1.0,0.19536344749996296,0.8846153846153846
78,0.05865948458429514,0.9921259842519685,0.28027734203407395,0.8846153846153846
79,0.04324540691303573,0.984251968503937,0.31021089293062687,0.9230769230769231
80,0.0050276793488191335,1.0,0.3107849307931386,0.9230769230769231
81,0.028381302021443844,0.984251968503937,0.690403897028703,0.7307692307692307
82,0.06497797937550413,0.9763779527559056,0.2013676967471838,0.9230769230769231
83,0.06487515477800933,0.9921259842519685,0.4241887147610004,0.8076923076923077
84,0.06281523903699841,0.968503937007874,0.46906594129709095,0.8076923076923077
85,0.08589285690572084,0.9763779527559056,0.2637462355196476,0.8846153846153846
86,0.01929453810251604,1.0,0.17239904231750047,0.9615384615384616
87,0.008260195268186058,1.0,0.12403995429094021,0.9615384615384616
88,0.009368094813635968,1.0,0.13802268986518568,0.9615384615384616
89,0.016110116733223434,0.9921259842519685,0.11744549684226513,0.9230769230769231
90,0.01702214642904523,0.9921259842519685,0.13701464837560287,0.9615384615384616
91,0.008219047046200497,1.0,0.2706371041444632,0.8461538461538461
92,0.005455265120478479,1.0,0.33980006667283863,0.8461538461538461
93,0.0030585018125927356,1.0,0.3505339026451111,0.8461538461538461
94,0.021243571846445247,0.9921259842519685,0.23130671794597918,0.9230769230769231
95,0.008699842459177525,1.0,0.22477619679501423,0.9230769230769231
96,0.053887338870696314,0.968503937007874,0.24802596680819988,0.9230769230769231
97,0.04263110738614295,0.984251968503937,0.47420399378125483,0.8076923076923077
98,0.03516897102671228,0.984251968503937,0.7170198347706062,0.6923076923076923
99,0.08029311056446842,0.9763779527559056,0.33447061622372043,0.8846153846153846
100,0.031203576722952323,1.0,0.25591538244715106,0.9230769230769231
